Image ID,Image name,Experiment Tag,circle ratio,x pixel,y pixel,xScale,yScale,computation time,Skeleton Vertices,DIA_STM,AREA,AVG_DENSITY,TD_MED,TD_AVG,RTP_COUNT,ADVT_COUNT,BASAL_COUNT,HYP_DIA,TAP_DIA
468803,DSC_9513.JPG,41_24_16,0.022099448,177,181,0.143502825,0.140331492,403,21370,11.0297,2724.22,1.21716,0.283834,0.321999,261,10,21,1.42171,0.839169
468794,DSC_9528.JPG,76_50_9,0.022099448,177,181,0.143502825,0.140331492,487,31902,10.9666,4123.09,0.344281,0.337538,0.332458,297,34,25,0.888744,0.968501
468793,DSC_9529.JPG,81_50_15,0.022099448,177,181,0.143502825,0.140331492,543,30009,9.75084,2988.94,0.819561,0.337538,0.325569,371,12,15,1.01374,0.68298
468789,DSC_9541.JPG,77_50_16,0.022099448,177,181,0.143502825,0.140331492,305,19931,6.41736,2544.27,0.72604,0.337538,0.325771,234,12,27,1.12635,0.888983
468767,DSC_9568.JPG,81_50_16,0.022099448,177,181,0.143502825,0.140331492,417,22822,9.65895,2319.85,1.7003,0.337538,0.323277,347,11,28,1.27338,0.620548
468766,DSC_9569.JPG,76_50_15,0.022099448,177,181,0.143502825,0.140331492,360,22823,11.3631,2739.83,0.619419,0.337538,0.321645,242,21,18,1.09749,0.619363
468763,DSC_9572.JPG,42_24_11,0.022099448,177,181,0.143502825,0.140331492,309,22779,11.8322,3308.2,1.55795,0.337538,0.331597,211,10,18,1.25215,0.67513
224,DSC_9477.JPG,78_50_4,0.022099448,177,181,0.143502825,0.140331492,295,34272,11.66442501,4231.892755,1.194455452,0.337537789,0.327663265,327,7,21,1.503068276,0.675525101
469010,DSC_9198.JPG,85_50_10,0.016666667,177,180,0.143502825,0.141111111,232,13925,10.6132,2202.03,0.7345,0.338465,0.357435,115,3,10,1.4584,0.756663
469008,DSC_9201.JPG,84_50_3,0.016666667,177,180,0.143502825,0.141111111,210,16216,10.2018,2802.76,1.03627,0.338465,0.344487,104,12,18,1.29195,0.746957
468997,DSC_9222.JPG,79_50_7,0.016666667,177,180,0.143502825,0.141111111,414,44038,12.7313,6069.59,0.676192,0.338465,0.349625,233,7,28,1.6046,0.896943
468996,DSC_9223.JPG,85_50_12,0.016666667,177,180,0.143502825,0.141111111,276,16522,11.3137,2652.36,0.891307,0.338465,0.340107,148,10,18,1.40879,0.831412
468995,DSC_9224.JPG,80_50_10,0.016666667,177,180,0.143502825,0.141111111,218,14453,9.94759,2135.08,0.571811,0.338465,0.352544,90,1,18,1.20071,1.073
468989,DSC_9234.JPG,80_50_3,0.016666667,177,180,0.143502825,0.141111111,224,16181,10.8212,2655.63,1.81098,0.338465,0.342318,112,14,13,1.30526,0.978188
468988,DSC_9235.JPG,84_50_7,0.016666667,177,180,0.143502825,0.141111111,225,20769,10.4242,3303.34,0.920589,0.338465,0.355168,99,7,13,1.44452,0.847649
468972,DSC_9254.JPG,85_50_11,0.016666667,177,180,0.143502825,0.141111111,287,26888,8.25333,3366.82,1.21617,0.284614,0.320339,266,29,25,0.759576,0.935274
468959,DSC_9270.JPG,80_50_7,0.016666667,177,180,0.143502825,0.141111111,252,18163,13.0721,3045.13,1.59407,0.338465,0.334616,145,7,18,1.64629,0.699098
468926,DSC_9334.JPG,37_24_9,0.016666667,177,180,0.143502825,0.141111111,235,10129,11.3247,2082.03,0.906698,0.338465,0.332674,94,7,1,1.47219,0.617756
468924,DSC_9336.JPG,85_50_5,0.016666667,177,180,0.143502825,0.141111111,298,32315,12.0666,3614.33,0.603724,0.338465,0.327756,195,12,31,1.04442,0.788285
468923,DSC_9337.JPG,79_50_5,0.016666667,177,180,0.143502825,0.141111111,382,26604,11.1355,3636.73,0.906181,0.338465,0.33043,224,7,20,1.62633,0.974999
468922,DSC_9338.JPG,37_24_6,0.016666667,177,180,0.143502825,0.141111111,241,18407,11.3137,3152.98,2.96075,0.338465,0.339645,120,8,12,1.40119,1.02782
468920,DSC_9340.JPG,74_50_15,0.016666667,177,180,0.143502825,0.141111111,289,21143,11.7738,3355.93,1.63872,0.338465,0.333001,188,10,20,1.61478,0.835117
468919,DSC_9341.JPG,37_24_16,0.016666667,177,180,0.143502825,0.141111111,209,15086,10.5627,2366.74,1.8165,0.338465,0.333223,91,11,9,1.02834,0.800916
468918,DSC_9345.JPG,37_24_12,0.016666667,177,180,0.143502825,0.141111111,231,22841,12.3416,4295.4,1.09237,0.338465,0.347541,119,9,14,1.41642,1.01799
468914,DSC_9349.JPG,37_24_8,0.016666667,177,180,0.143502825,0.141111111,228,12226,12.0092,2286,0.506801,0.338465,0.342733,86,9,16,1.59487,0.882106
468912,DSC_9351.JPG,84_50_15,0.016666667,177,180,0.143502825,0.141111111,446,16940,11.193,2420.52,1.12283,0.338465,0.329775,246,5,24,1.42016,0.876493
468910,DSC_9358.JPG,74_50_11,0.016666667,177,180,0.143502825,0.141111111,293,19089,11.7517,3291.33,0.977139,0.338465,0.359234,166,5,12,1.62483,0.807119
468897,DSC_9379.JPG,78_50_12,0.016666667,177,180,0.143502825,0.141111111,420,30655,11.9063,3998.01,0.95063,0.338465,0.344312,230,5,25,1.52707,0.974015
468886,DSC_9393.JPG,86_50_5,0.016666667,177,180,0.143502825,0.141111111,270,19482,11.2073,2742.56,1.20929,0.338465,0.331753,197,10,23,1.49843,0.689007
468880,DSC_9400.JPG,37_24_13,0.016666667,177,180,0.143502825,0.141111111,401,28884,11.6619,4313.05,0.375628,0.338465,0.341001,221,12,11,1.71797,0.793369
468875,DSC_9405.JPG,86_50_13,0.016666667,177,180,0.143502825,0.141111111,246,19068,10.1102,2689.36,0.620914,0.338465,0.37073,147,14,10,1.39802,0.94306
468872,DSC_9408.JPG,77_50_6,0.016666667,177,180,0.143502825,0.141111111,294,18053,11.4997,2388.25,0.786514,0.338465,0.330679,171,10,21,1.46699,0.80965
468868,DSC_9412.JPG,41_24_11,0.016666667,177,180,0.143502825,0.141111111,323,22416,12.5894,3823.96,0.463826,0.338465,0.336297,177,9,21,1.41061,0.793436
468865,DSC_9417.JPG,86_50_15,0.016666667,177,180,0.143502825,0.141111111,272,15642,9.5506,2104.89,1.05845,0.338465,0.326806,145,4,23,1.32086,0.830903
468814,DSC_9499.JPG,76_50_2,0.016666667,177,180,0.143502825,0.141111111,402,32271,11.8921,4216.36,0.546664,0.338465,0.324698,309,19,39,0.836938,0.875256
468810,DSC_9504.JPG,39_24_7,0.016666667,177,180,0.143502825,0.141111111,344,23514,11.3576,3120.46,0.594871,0.338465,0.325119,213,10,24,1.45583,0.65847
468809,DSC_9505.JPG,44_24_12,0.016666667,177,180,0.143502825,0.141111111,276,18971,11.6543,2968.26,0.582717,0.338465,0.330945,199,17,30,0.840098,0.927278
468798,DSC_9520.JPG,83_50_11,0.016666667,177,180,0.143502825,0.141111111,426,33048,11.2468,3389.3,0.807418,0.338465,0.320515,364,12,42,1.43931,0.628813
468790,DSC_9540.JPG,73_50_12,0.016666667,177,180,0.143502825,0.141111111,394,25568,11.7368,4229.56,0.716648,0.338465,0.337937,349,16,25,1.5744,1.15108
468768,DSC_9567.JPG,41_24_9,0.016666667,177,180,0.143502825,0.141111111,286,23145,12.2207,3658.98,0.772563,0.338465,0.333904,187,13,27,1.63895,0.886413
468765,DSC_9570.JPG,41_24_2,0.016666667,177,180,0.143502825,0.141111111,418,29753,12.6194,4060.15,1.42213,0.338465,0.322932,241,8,23,1.58739,0.911041
468986,DSC_9237.JPG,80_50_1,0.011173184,177,179,0.143502825,0.141899441,285,26022,12.405,4210.04,1.76538,0.339402,0.344203,174,17,13,1.73482,0.909387
468977,DSC_9249.JPG,85_50_6,0.011173184,177,179,0.143502825,0.141899441,243,16988,7.88015,2117.91,1.51714,0.339402,0.328293,167,20,19,0.954269,0.732059
468952,DSC_9280.JPG,79_50_1,0.011173184,177,179,0.143502825,0.141899441,315,25793,11.0028,4634.25,0.720118,0.339402,0.358564,168,8,15,1.60422,0.984812
468950,DSC_9282.JPG,87_50_9,0.027322404,178,183,0.142696629,0.138797814,299,26782,11.1384,3480.9,1.04761,0.281494,0.321804,157,10,20,1.54196,0.708956
469005,DSC_9206.JPG,82_50_8,0.021978022,178,182,0.142696629,0.13956044,233,14292,9.40015,1767.84,1.36164,0.335662,0.329309,156,16,30,1.00943,0.71186
468954,DSC_9277.JPG,80_50_14,0.021978022,178,182,0.142696629,0.13956044,214,13143,10.2579,2138.11,1.796,0.335662,0.334205,93,7,12,1.32706,0.688693
468943,DSC_9290.JPG,44_24_11,0.021978022,178,182,0.142696629,0.13956044,233,15787,10.7831,2838.62,1.50996,0.335662,0.333096,64,11,6,1.6209,0.932416
468911,DSC_9352.JPG,77_50_12,0.021978022,178,182,0.142696629,0.13956044,265,18507,10.0985,2707.12,1.0807,0.335662,0.349057,161,14,21,1.41393,0.666665
468899,DSC_9377.JPG,77_50_1,0.021978022,178,182,0.142696629,0.13956044,252,15591,11.7762,2127.1,2.78986,0.335662,0.327838,143,8,23,1.47702,0.827055
468898,DSC_9378.JPG,37_24_11,0.021978022,178,182,0.142696629,0.13956044,184,4886,10.012,969.911,0.784243,0.335662,0.335052,43,1,13,1.21752,0.600934
468896,DSC_9380.JPG,87_50_14,0.021978022,178,182,0.142696629,0.13956044,344,21993,11.5958,2804.24,0.528126,0.335662,0.333303,205,11,15,1.28035,0.651356
468892,DSC_9385.JPG,87_50_11,0.021978022,178,182,0.142696629,0.13956044,294,18968,5.3183,2851.82,0.562149,0.335662,0.340808,155,11,22,1.15057,0.717091
468891,DSC_9387.JPG,85_50_13,0.021978022,178,182,0.142696629,0.13956044,186,7863,9.59166,1044.13,1.308,0.335662,0.347902,60,7,23,1.27526,0.693703
468890,DSC_9389.JPG,80_50_13,0.021978022,178,182,0.142696629,0.13956044,340,18180,10.583,2414.05,0.724402,0.335662,0.323892,190,5,16,1.52678,0.754013
468867,DSC_9415.JPG,73_50_14,0.021978022,178,182,0.142696629,0.13956044,401,20187,6.38687,3146.54,0.70369,0.335662,0.344562,243,24,27,0.918587,0.804088
468841,DSC_9445.JPG,73_50_8,0.021978022,178,182,0.142696629,0.13956044,238,11724,9.83601,1677.13,0.96383,0.335662,0.335542,134,9,13,0.988674,0.568242
468833,DSC_9454.JPG,74_50_12,0.021978022,178,182,0.142696629,0.13956044,274,10282,10.0985,1460.29,0.604811,0.335662,0.322886,96,2,9,1.3231,0.619706
468818,DSC_9491.JPG,38_24_13,0.021978022,178,182,0.142696629,0.13956044,288,13061,11.6543,1721.97,1.53173,0.282257,0.319719,239,18,18,0.92628,0.673395
468816,DSC_9495.JPG,41_24_15,0.021978022,178,182,0.142696629,0.13956044,161,3129,10.9545,853.847,1.96493,0.335662,0.332057,53,5,11,1.41341,0.78362
468808,DSC_9506.JPG,41_24_10,0.021978022,178,182,0.142696629,0.13956044,245,14178,12.1833,2318.34,0.713927,0.335662,0.333776,124,9,10,1.5809,0.769007
468805,DSC_9511.JPG,42_24_12,0.021978022,178,182,0.142696629,0.13956044,387,22765,11.5311,3864.01,1.35712,0.335662,0.347663,248,12,24,1.50903,0.848154
468804,DSC_9512.JPG,77_50_8,0.021978022,178,182,0.142696629,0.13956044,317,23172,10.6166,2822.92,0.867137,0.335662,0.331601,200,9,27,1.16494,0.812011
468801,DSC_9515.JPG,83_50_8,0.021978022,178,182,0.142696629,0.13956044,311,20737,10.7703,2879.28,0.670513,0.282257,0.323178,160,3,18,1.50432,0.65006
468799,DSC_9519.JPG,41_24_3,0.021978022,178,182,0.142696629,0.13956044,336,15411,11.3247,2059.45,1.37799,0.335662,0.329911,191,2,24,1.25325,0.95211
468797,DSC_9521.JPG,44_24_2,0.021978022,178,182,0.142696629,0.13956044,280,16463,11.4997,2603.74,0.710284,0.335662,0.329653,146,4,13,1.4832,0.832923
468795,DSC_9525.JPG,77_50_9,0.021978022,178,182,0.142696629,0.13956044,265,10783,9.6322,1388.6,0.862584,0.282257,0.323498,157,2,10,1.15622,0.614745
468787,DSC_9544.JPG,37_24_10,0.021978022,178,182,0.142696629,0.13956044,292,19874,11.4146,3162.39,0.607245,0.335662,0.329273,184,7,16,1.59977,0.728914
468782,DSC_9549.JPG,83_50_10,0.021978022,178,182,0.142696629,0.13956044,329,21986,10.4907,2810.9,0.608991,0.282257,0.321804,228,7,12,1.25912,0.705265
468781,DSC_9551.JPG,78_50_13,0.021978022,178,182,0.142696629,0.13956044,410,23661,9.94759,2648.27,1.65827,0.335662,0.320479,269,12,20,1.3809,0.739073
468780,DSC_9552.JPG,42_24_2,0.021978022,178,182,0.142696629,0.13956044,258,16739,11.2748,2588.39,0.990507,0.282257,0.328176,147,12,17,1.59743,0.898407
468778,DSC_9554.JPG,42_24_16,0.021978022,178,182,0.142696629,0.13956044,266,13827,10.9545,2567.66,1.32523,0.335662,0.328573,177,8,31,1.63084,0.904875
468777,DSC_9555.JPG,83_50_1,0.021978022,178,182,0.142696629,0.13956044,262,17163,11.3576,2339.57,0.743661,0.282257,0.314559,165,7,12,1.3298,0.840791
468775,DSC_9557.JPG,42_24_9,0.021978022,178,182,0.142696629,0.13956044,344,26010,10.8682,3188.72,0.892624,0.282257,0.326076,216,8,21,1.48895,0.647655
468774,DSC_9558.JPG,81_50_7,0.021978022,178,182,0.142696629,0.13956044,367,19553,11.5545,2417.82,0.784264,0.335662,0.316111,247,11,20,1.41371,0.782547
468771,DSC_9561.JPG,83_50_12,0.021978022,178,182,0.142696629,0.13956044,310,20877,10.9666,2650.56,0.834402,0.335662,0.326044,198,9,23,1.43681,0.857894
468770,DSC_9565.JPG,42_24_15,0.021978022,178,182,0.142696629,0.13956044,351,16870,9.91902,2086.53,0.810428,0.335662,0.317874,248,14,18,1.19731,0.706818
468761,DSC_9574.JPG,83_50_5,0.021978022,178,182,0.142696629,0.13956044,343,18511,10.28,2354.13,0.648573,0.282257,0.316901,257,17,22,1.15169,0.575813
468754,DSC_9583.JPG,38_24_1,0.021978022,178,182,0.142696629,0.13956044,299,23452,11.0771,2953.72,0.750197,0.335662,0.330328,182,9,32,0.825643,0.941614
468753,DSC_9584.JPG,74_50_1,0.021978022,178,182,0.142696629,0.13956044,384,19241,11.6619,2112.84,0.712959,0.335662,0.328845,275,12,17,1.39216,0.726862
468751,DSC_9587.JPG,39_24_9,0.021978022,178,182,0.142696629,0.13956044,305,15381,10.2018,2110.61,0.581792,0.335662,0.328562,173,10,13,1.33153,0.615288
468741,DSC_9610.JPG,38_24_2,0.021978022,178,182,0.142696629,0.13956044,471,17897,11.1355,2182.78,0.686179,0.335662,0.322268,285,3,24,1.30311,0.796207
468735,DSC_9623.JPG,38_24_3,0.021978022,178,182,0.142696629,0.13956044,431,36016,10.9817,4172.49,0.934199,0.282257,0.32973,230,8,19,1.39869,0.788653
468732,DSC_9629.JPG,39_24_12,0.021978022,178,182,0.142696629,0.13956044,378,21346,9.38567,2227.71,1.179,0.335662,0.321797,386,25,39,1.09007,0.630527
468934,DSC_9322.JPG,87_50_10,0.016574586,178,181,0.142696629,0.140331492,294,20708,10.3923,2680.52,1.8301,0.336579,0.324859,206,15,19,1.28151,0.839495
468930,DSC_9329.JPG,78_50_2,0.016574586,178,181,0.142696629,0.140331492,267,16354,11.5311,2262.79,0.737986,0.336579,0.331271,141,6,14,1.43438,0.665199
468925,DSC_9335.JPG,77_50_14,0.016574586,178,181,0.142696629,0.140331492,301,20634,10.016,3027.27,1.94182,0.336579,0.346268,153,8,25,1.40219,0.910453
468904,DSC_9369.JPG,44_24_9,0.016574586,178,181,0.142696629,0.140331492,238,12753,10.1905,2054.47,0.935241,0.336579,0.333753,150,7,25,1.36036,0.777751
468889,DSC_9390.JPG,87_50_4,0.016574586,178,181,0.142696629,0.140331492,357,25361,12.2447,3380.35,0.690219,0.336579,0.334175,221,10,19,1.43479,0.671383
468866,DSC_9416.JPG,83_50_13,0.016574586,178,181,0.142696629,0.140331492,272,16830,10.5559,2302.17,1.03073,0.336579,0.331023,169,19,23,1.30275,0.702293
468864,DSC_9418.JPG,86_50_10,0.016574586,178,181,0.142696629,0.140331492,238,16401,11.2748,2200.27,0.82674,0.336579,0.329807,103,17,6,1.25581,0.651942
468839,DSC_9447.JPG,78_50_3,0.016574586,178,181,0.142696629,0.140331492,273,27505,10.5183,3435.82,0.85035,0.336579,0.321105,160,10,14,1.39525,0.845304
468836,DSC_9451.JPG,73_50_13,0.016574586,178,181,0.142696629,0.140331492,272,14091,10.378,2343.69,0.901701,0.336579,0.346941,148,6,34,1.31094,0.770958
468834,DSC_9453.JPG,38_24_16,0.016574586,178,181,0.142696629,0.140331492,245,21041,12.5369,3876.47,0.450106,0.336579,0.330622,138,7,13,1.31579,1.08884
468831,DSC_9462.JPG,38_24_6,0.016574586,178,181,0.142696629,0.140331492,396,23876,16.1245,4907.25,4.30356,0.336579,0.341827,214,24,22,1.08403,0.961776
468830,DSC_9467.JPG,38_24_7,0.016574586,178,181,0.142696629,0.140331492,299,19313,11.8346,3327.73,0.701021,0.336579,0.336989,189,12,15,0.945679,0.828923
468828,DSC_9469.JPG,78_50_14,0.016574586,178,181,0.142696629,0.140331492,408,31167,11.9838,3681.87,0.578164,0.336579,0.331716,295,10,24,1.51192,0.869831
468821,DSC_9484.JPG,81_50_1,0.016574586,178,181,0.142696629,0.140331492,271,12930,10.2018,1689.19,0.761644,0.283028,0.322197,193,9,6,1.43343,0.700825
468820,DSC_9485.JPG,41_24_12,0.016574586,178,181,0.142696629,0.140331492,249,13778,10.7703,1859.21,2.09449,0.283028,0.321245,196,17,23,1.43918,0.692959
468800,DSC_9516.JPG,73_50_1,0.016574586,178,181,0.142696629,0.140331492,325,14776,10.2579,1717.73,1.38958,0.283028,0.315807,251,18,13,0.925509,0.73874
468796,DSC_9522.JPG,73_50_7,0.016574586,178,181,0.142696629,0.140331492,283,20785,11.1355,3180.12,1.21703,0.336579,0.345478,162,7,16,1.5148,0.994613
468792,DSC_9536.JPG,73_50_2,0.016574586,178,181,0.142696629,0.140331492,372,25697,11.4865,3767.69,1.24931,0.336579,0.335207,256,10,40,1.6537,0.893312
468791,DSC_9538.JPG,44_24_13,0.016574586,178,181,0.142696629,0.140331492,363,24684,10.7735,2948.28,0.793617,0.336579,0.342213,208,8,16,1.44517,0.730114
468788,DSC_9543.JPG,83_50_7,0.016574586,178,181,0.142696629,0.140331492,348,22495,10.9666,2185.61,1.38072,0.283028,0.321134,311,19,39,0.999162,0.608571
468786,DSC_9545.JPG,83_50_4,0.016574586,178,181,0.142696629,0.140331492,256,15083,11.3165,1870.88,0.825175,0.336579,0.326034,189,21,14,1.25066,0.595343
468785,DSC_9546.JPG,78_50_8,0.016574586,178,181,0.142696629,0.140331492,391,19125,10.6366,1852.96,1.13422,0.283028,0.319655,336,21,22,0.968055,0.516409
468784,DSC_9547.JPG,42_24_3,0.016574586,178,181,0.142696629,0.140331492,276,15695,10.4907,2443.31,1.34642,0.336579,0.332037,219,19,22,1.19803,1.00873
468783,DSC_9548.JPG,41_24_1,0.016574586,178,181,0.142696629,0.140331492,359,26222,5.65685,4333.29,0.526699,0.336579,0.331023,198,21,20,1.05948,1.06172
468779,DSC_9553.JPG,43_24_1,0.016574586,178,181,0.142696629,0.140331492,269,17758,11.702,3142.56,0.562318,0.336579,0.32886,156,5,18,1.67954,0.789692
468776,DSC_9556.JPG,42_24_5,0.016574586,178,181,0.142696629,0.140331492,336,20278,10.3093,2599.26,1.13212,0.336579,0.325278,244,24,22,1.09765,0.77696
468773,DSC_9559.JPG,42_24_7,0.016574586,178,181,0.142696629,0.140331492,271,26570,11.5545,3897.73,1.50704,0.336579,0.321874,130,15,14,1.49653,0.753913
468772,DSC_9560.JPG,42_24_13,0.016574586,178,181,0.142696629,0.140331492,341,21820,10.6266,2979.43,1.2536,0.336579,0.335999,222,11,19,1.39842,0.770427
468755,DSC_9582.JPG,39_24_11,0.016574586,178,181,0.142696629,0.140331492,331,22949,4.11953,3237.98,1.20884,0.336579,0.323995,181,10,19,1.05657,1.02533
468750,DSC_9588.JPG,41_24_13,0.016574586,178,181,0.142696629,0.140331492,376,12382,10.378,1570.79,1.43829,0.336579,0.323923,232,3,35,1.34599,0.804596
468749,DSC_9590.JPG,42_24_8,0.016574586,178,181,0.142696629,0.140331492,288,19879,11.4918,3307.42,0.569578,0.336579,0.331578,162,9,15,1.39722,0.901043
468745,DSC_9600.JPG,39_24_16,0.016574586,178,181,0.142696629,0.140331492,344,18101,10.6697,2579.68,1.82768,0.336579,0.334628,258,49,25,0.959596,0.835923
468743,DSC_9602.JPG,39_24_14,0.016574586,178,181,0.142696629,0.140331492,317,25049,11.3247,3471.12,0.634812,0.336579,0.320135,209,14,14,1.59057,0.912045
468742,DSC_9609.JPG,40_24_11,0.016574586,178,181,0.142696629,0.140331492,313,19318,11.2073,2822.76,0.772316,0.336579,0.333076,238,8,18,1.38141,0.89789
468740,DSC_9611.JPG,38_24_9,0.016574586,178,181,0.142696629,0.140331492,383,23467,10.7446,2808.44,0.831535,0.336579,0.326354,190,11,16,1.23201,0.726898
468739,DSC_9613.JPG,38_24_5,0.016574586,178,181,0.142696629,0.140331492,358,28053,11.2468,3685.73,0.519053,0.336579,0.325702,278,18,33,0.916129,0.789015
468737,DSC_9618.JPG,38_24_10,0.016574586,178,181,0.142696629,0.140331492,428,25530,6.07274,3388.44,0.728399,0.336579,0.328533,250,15,21,1.29157,0.839181
468736,DSC_9622.JPG,39_24_10,0.016574586,178,181,0.142696629,0.140331492,428,32156,11.9487,4267.33,0.93886,0.336579,0.327289,220,7,10,1.48923,0.891359
468731,DSC_9632.JPG,76_50_16,0.016574586,178,181,0.142696629,0.140331492,365,27613,13.4181,4368.88,0.507544,0.336579,0.32552,187,4,14,1.63935,1.1528
468817,DSC_9492.JPG,75_50_1,0.011111111,178,180,0.142696629,0.141111111,308,26507,11.0028,3992.3,0.588129,0.337506,0.33876,220,11,30,1.44452,0.884065
468815,DSC_9497.JPG,74_50_6,0.011111111,178,180,0.142696629,0.141111111,277,16992,10.2318,2468.8,1.37052,0.337506,0.333267,156,11,18,1.41896,0.81188
468759,DSC_9577.JPG,40_24_6,0.011111111,178,180,0.142696629,0.141111111,475,26958,11.3576,3764.06,0.647801,0.337506,0.330923,283,13,18,1.00723,0.616449
468757,DSC_9580.JPG,42_24_14,0.011111111,178,180,0.142696629,0.141111111,411,23510,11.7836,3656.03,1.48348,0.337506,0.333444,210,7,12,1.39412,0.865776
468756,DSC_9581.JPG,44_24_4,0.011111111,178,180,0.142696629,0.141111111,328,27413,11.8322,3818.75,1.61963,0.337506,0.322923,224,15,17,1.58552,0.947871
468752,DSC_9585.JPG,83_50_6,0.011111111,178,180,0.142696629,0.141111111,392,24660,10.4313,2942.34,1.18175,0.310657,0.325384,344,11,40,1.5204,0.69152
468730,DSC_9635.JPG,39_24_8,0.011111111,178,180,0.142696629,0.141111111,440,22696,11.0771,3245.67,0.953437,0.337506,0.341093,304,14,16,1.57539,0.858785
468936,DSC_9315.JPG,78_50_7,0.027173913,179,184,0.141899441,0.138043478,251,12691,11.7958,1873.35,1.04694,0.33291,0.333373,91,7,15,1.39686,1.22735
468933,DSC_9324.JPG,37_24_5,0.027173913,179,184,0.141899441,0.138043478,259,18758,10.5864,2924.4,0.696865,0.33291,0.339332,126,4,15,1.54883,0.832478
468829,DSC_9468.JPG,81_50_4,0.021857923,179,183,0.141899441,0.138797814,291,18565,10.4803,2451.69,1.08993,0.333807,0.329914,180,13,21,1.28583,0.874002
468819,DSC_9487.JPG,83_50_14,0.021857923,179,183,0.141899441,0.138797814,275,19949,10.198,2798.35,0.76684,0.333807,0.330955,149,8,28,1.41354,0.742956
166,DSC_9305.JPG,78_50_6,0.021857923,179,183,0.141899441,0.138797814,208,20321,12.0574564,2814.403899,0.776720716,0.333807173,0.330616048,150,14,16,1.548712726,0.773475821
468769,DSC_9566.JPG,83_50_3,0.016483516,179,182,0.141899441,0.13956044,333,15569,10.7025,2171.86,0.79729,0.334714,0.332535,193,7,19,1.42818,0.532301
468762,DSC_9573.JPG,86_50_1,0.016483516,179,182,0.141899441,0.13956044,302,20728,10.291,2699.62,1.19692,0.28146,0.318507,214,11,20,1.20794,0.816903
468760,DSC_9576.JPG,40_24_5,0.016483516,179,182,0.141899441,0.13956044,391,16713,18.9678,3696.59,5.8146,0.334714,0.323372,211,24,19,1.08509,0.808676
468748,DSC_9591.JPG,76_50_1,0.016483516,179,182,0.141899441,0.13956044,357,23111,11.4891,2974.2,0.578554,0.334714,0.331571,228,12,22,1.44686,0.797377
468734,DSC_9624.JPG,38_24_4,0.016483516,179,182,0.141899441,0.13956044,297,23637,10.799,2744.14,1.12694,0.334714,0.344631,192,14,29,1.17396,0.696725
468758,DSC_9578.JPG,83_50_2,0.011049724,179,181,0.141899441,0.140331492,348,26224,10.7703,3490.1,0.666172,0.335631,0.329807,231,13,22,1.4885,0.801479
469006,DSC_9204.JPG,84_50_5,0.02173913,180,184,0.141111111,0.138043478,207,14830,11.5128,2337.71,1.02326,0.331973,0.352031,87,10,18,1.48513,0.646226
468728,DSC_9642.JPG,40_24_8,0.015544041,190,193,0.133684211,0.131606218,440,24039,10.7831,2469.5,1.34809,0.315485,0.304944,342,21,35,0.98496,0.546268
468714,DSC_9670.JPG,76_50_11,0.015463918,191,194,0.132984293,0.130927835,149,7314,11.6543,3865.3,7.9879,0.394641,0.415557,23,6,6,1.93059,2.00709
468655,DSC_9778.JPG,75_50_13,0.020408163,192,196,0.132291667,0.129591837,454,29010,12.1655,3294.63,0.520941,0.311434,0.304016,281,11,35,1.4124,0.74031
468715,DSC_9669.JPG,76_50_11,0.015384615,192,195,0.132291667,0.13025641,147,4600,11.4467,2747.53,31.9997,0.312224,0.357113,7,1,2,1.26783,2.0009
468713,DSC_9671.JPG,76_50_7,0.015384615,192,195,0.132291667,0.13025641,408,28159,10.4313,2599.08,1.14796,0.312224,0.306972,337,12,29,1.31303,0.777669
468699,DSC_9697.JPG,44_24_6,0.015384615,192,195,0.132291667,0.13025641,650,36241,12.0575,4614.57,0.703322,0.312224,0.308793,354,14,20,1.51628,0.913208
468679,DSC_9731.JPG,75_50_16,0.015384615,192,195,0.132291667,0.13025641,410,31943,10.6697,4543.59,1.15559,0.312224,0.317011,249,35,20,1.001,0.778291
468673,DSC_9749.JPG,87_50_3,0.015384615,192,195,0.132291667,0.13025641,499,36527,11.5545,5049.36,0.684557,0.312224,0.314683,239,17,12,0.939945,0.822758
468729,DSC_9641.JPG,40_24_8,0.010309278,192,194,0.132291667,0.130927835,432,24305,10.7446,2464.75,1.02643,0.313022,0.304726,386,21,32,0.912096,0.57846
468726,DSC_9644.JPG,76_50_14,0.010309278,192,194,0.132291667,0.130927835,519,29193,5.65685,3142.3,0.730751,0.313022,0.310371,404,25,58,0.973712,0.677355
468725,DSC_9647.JPG,89_24_2,0.020304569,193,197,0.131606218,0.12893401,551,29163,12.8986,3433.19,1.13391,0.309836,0.298882,304,4,12,1.31277,0.570994
468724,DSC_9651.JPG,76_50_7,0.020304569,193,197,0.131606218,0.12893401,606,35782,11.3385,3625.09,0.656503,0.309836,0.304853,370,13,19,1.41312,0.65689
468716,DSC_9667.JPG,40_24_16,0.020304569,193,197,0.131606218,0.12893401,317,28126,11.5311,3482.72,0.863485,0.309836,0.300891,238,12,23,1.26697,0.673277
468700,DSC_9696.JPG,87_50_1,0.020304569,193,197,0.131606218,0.12893401,477,26916,12.9578,3414.47,0.499177,0.309836,0.302404,326,10,10,1.53933,0.853768
468696,DSC_9706.JPG,75_50_7,0.020304569,193,197,0.131606218,0.12893401,325,15153,7.82229,1363.2,1.30527,0.309836,0.304925,242,11,36,1.04876,0.653276
